"x"
"1"	836
"2"	1080
"3"	731
"4"	1152
"5"	68
"6"	575
"7"	1134
"8"	1269
"9"	959
"10"	1200
"11"	276
"12"	645
"13"	1246
"14"	766
"15"	1319
"16"	803
"17"	1171
"18"	867
"19"	191
"20"	376
"21"	487
"22"	936
"23"	1438
"24"	934
"25"	384
"26"	361
"27"	337
"28"	810
"29"	281
"30"	271
"31"	879
"32"	1358
"33"	1268
"34"	469
"35"	918
"36"	1044
"37"	1368
"38"	41
"39"	1009
"40"	485
"41"	806
"42"	917
"43"	436
"44"	872
"45"	425
"46"	338
"47"	320
"48"	313
"49"	28
"50"	427
"51"	1163
"52"	82
"53"	1104
"54"	481
"55"	1347
"56"	223
"57"	1003
"58"	915
"59"	968
"60"	102
"61"	907
"62"	540
"63"	272
"64"	1260
"65"	689
"66"	1351
"67"	354
"68"	121
"69"	52
"70"	897
"71"	241
"72"	1029
"73"	748
"74"	826
"75"	749
"76"	11
"77"	1079
"78"	168
"79"	876
"80"	849
"81"	526
"82"	1234
"83"	593
"84"	1365
"85"	459
"86"	1059
"87"	480
"88"	282
"89"	708
"90"	290
"91"	1294
"92"	184
"93"	743
"94"	863
"95"	1126
"96"	499
"97"	553
"98"	1401
"99"	34
"100"	851
"101"	757
"102"	161
"103"	667
"104"	62
"105"	498
"106"	883
"107"	146
"108"	411
"109"	1139
"110"	692
"111"	852
"112"	975
"113"	1366
"114"	1226
"115"	476
"116"	506
"117"	307
"118"	621
"119"	1287
"120"	419
"121"	878
"122"	781
"123"	682
"124"	250
"125"	321
"126"	445
"127"	414
"128"	1306
"129"	1230
"130"	453
"131"	801
"132"	325
"133"	418
"134"	1217
"135"	386
"136"	744
"137"	1032
"138"	1197
"139"	332
"140"	1168
"141"	1191
"142"	1094
"143"	451
