"x"
"1"	292
"2"	154
"3"	317
"4"	818
"5"	555
"6"	949
"7"	645
"8"	193
"9"	576
"10"	1416
"11"	61
"12"	1332
"13"	883
"14"	564
"15"	1292
"16"	354
"17"	152
"18"	583
"19"	2
"20"	618
"21"	1089
"22"	1274
"23"	493
"24"	289
"25"	1246
"26"	584
"27"	1249
"28"	1243
"29"	369
"30"	819
"31"	1363
"32"	126
"33"	15
"34"	790
"35"	272
"36"	694
"37"	1265
"38"	1171
"39"	860
"40"	323
"41"	976
"42"	156
"43"	108
"44"	24
"45"	512
"46"	557
"47"	893
"48"	177
"49"	992
"50"	1056
"51"	112
"52"	505
"53"	1082
"54"	273
"55"	647
"56"	290
"57"	841
"58"	941
"59"	449
"60"	346
"61"	1328
"62"	106
"63"	68
"64"	208
"65"	9
"66"	436
"67"	72
"68"	795
"69"	942
"70"	712
"71"	733
"72"	1073
"73"	800
"74"	486
"75"	1086
"76"	365
"77"	425
"78"	1399
"79"	1111
"80"	745
"81"	344
"82"	613
"83"	182
"84"	1368
"85"	80
"86"	1092
"87"	1202
"88"	864
"89"	362
"90"	739
"91"	1346
"92"	490
"93"	1129
"94"	51
"95"	1068
"96"	153
"97"	301
"98"	934
"99"	699
"100"	1395
"101"	454
"102"	1340
"103"	817
"104"	1386
"105"	1013
"106"	689
"107"	16
"108"	163
"109"	1254
"110"	574
"111"	1029
"112"	207
"113"	661
"114"	1375
"115"	1236
"116"	8
"117"	608
"118"	1033
"119"	136
"120"	523
"121"	377
"122"	39
"123"	1130
"124"	1197
"125"	924
"126"	117
"127"	331
"128"	140
"129"	424
"130"	754
"131"	1245
"132"	288
"133"	1320
"134"	1268
"135"	286
"136"	503
"137"	1128
"138"	940
"139"	1001
"140"	119
"141"	90
"142"	487
"143"	234
