"x"
"1"	543
"2"	438
"3"	1217
"4"	994
"5"	1326
"6"	34
"7"	1355
"8"	1028
"9"	826
"10"	1278
"11"	1108
"12"	96
"13"	457
"14"	1181
"15"	1187
"16"	388
"17"	1130
"18"	1066
"19"	574
"20"	342
"21"	1075
"22"	3
"23"	1153
"24"	593
"25"	939
"26"	1350
"27"	972
"28"	974
"29"	1045
"30"	1039
"31"	702
"32"	407
"33"	1406
"34"	514
"35"	901
"36"	1182
"37"	587
"38"	337
"39"	671
"40"	1405
"41"	845
"42"	240
"43"	1245
"44"	718
"45"	642
"46"	343
"47"	193
"48"	229
"49"	134
"50"	1144
"51"	207
"52"	1166
"53"	591
"54"	744
"55"	1277
"56"	1128
"57"	41
"58"	536
"59"	1377
"60"	670
"61"	444
"62"	996
"63"	1438
"64"	395
"65"	989
"66"	1305
"67"	778
"68"	523
"69"	475
"70"	1048
"71"	298
"72"	746
"73"	1143
"74"	184
"75"	1139
"76"	936
"77"	1228
"78"	1024
"79"	327
"80"	20
"81"	954
"82"	1137
"83"	152
"84"	1071
"85"	63
"86"	521
"87"	1055
"88"	362
"89"	851
"90"	821
"91"	978
"92"	761
"93"	61
"94"	137
"95"	1033
"96"	1425
"97"	662
"98"	681
"99"	1357
"100"	1041
"101"	262
"102"	776
"103"	315
"104"	511
"105"	392
"106"	56
"107"	590
"108"	1076
"109"	15
"110"	431
"111"	143
"112"	824
"113"	1209
"114"	285
"115"	428
"116"	1356
"117"	238
"118"	460
"119"	33
"120"	112
"121"	740
"122"	1244
"123"	598
"124"	1235
"125"	985
"126"	1337
"127"	404
"128"	217
"129"	898
"130"	1191
"131"	520
"132"	328
"133"	1145
"134"	1168
"135"	249
"136"	59
"137"	46
"138"	434
"139"	474
"140"	138
"141"	562
"142"	363
"143"	715
