"x"
"1"	664
"2"	1075
"3"	1194
"4"	825
"5"	210
"6"	1058
"7"	912
"8"	889
"9"	1163
"10"	33
"11"	322
"12"	231
"13"	71
"14"	497
"15"	1113
"16"	344
"17"	759
"18"	1107
"19"	613
"20"	91
"21"	1176
"22"	1346
"23"	867
"24"	326
"25"	143
"26"	487
"27"	1355
"28"	634
"29"	1026
"30"	1295
"31"	1197
"32"	70
"33"	228
"34"	1202
"35"	1127
"36"	851
"37"	491
"38"	169
"39"	927
"40"	203
"41"	66
"42"	365
"43"	28
"44"	245
"45"	902
"46"	608
"47"	1052
"48"	34
"49"	140
"50"	1011
"51"	466
"52"	692
"53"	1133
"54"	924
"55"	104
"56"	340
"57"	560
"58"	288
"59"	20
"60"	171
"61"	477
"62"	1140
"63"	427
"64"	987
"65"	573
"66"	402
"67"	1393
"68"	802
"69"	567
"70"	330
"71"	101
"72"	908
"73"	92
"74"	1089
"75"	1232
"76"	1269
"77"	60
"78"	1283
"79"	368
"80"	106
"81"	1023
"82"	533
"83"	976
"84"	619
"85"	656
"86"	276
"87"	644
"88"	155
"89"	1437
"90"	523
"91"	105
"92"	192
"93"	1076
"94"	363
"95"	645
"96"	1349
"97"	364
"98"	628
"99"	300
"100"	149
"101"	281
"102"	237
"103"	1241
"104"	669
"105"	1316
"106"	962
"107"	913
"108"	938
"109"	49
"110"	85
"111"	784
"112"	1317
"113"	1307
"114"	762
"115"	1048
"116"	1125
"117"	1279
"118"	934
"119"	1100
"120"	782
"121"	94
"122"	157
"123"	495
"124"	197
"125"	943
"126"	9
"127"	75
"128"	968
"129"	969
"130"	329
"131"	522
"132"	630
"133"	725
"134"	13
"135"	967
"136"	117
"137"	361
"138"	151
"139"	1375
"140"	1412
"141"	1276
"142"	1098
"143"	618
