"x"
"1"	38
"2"	647
"3"	1005
"4"	815
"5"	1432
"6"	757
"7"	749
"8"	848
"9"	460
"10"	883
"11"	821
"12"	149
"13"	1306
"14"	1354
"15"	1152
"16"	578
"17"	482
"18"	841
"19"	605
"20"	691
"21"	1156
"22"	94
"23"	1096
"24"	377
"25"	437
"26"	1258
"27"	1410
"28"	1337
"29"	508
"30"	991
"31"	145
"32"	30
"33"	960
"34"	1042
"35"	1427
"36"	894
"37"	161
"38"	905
"39"	108
"40"	982
"41"	899
"42"	1314
"43"	1037
"44"	1142
"45"	115
"46"	753
"47"	391
"48"	230
"49"	1377
"50"	255
"51"	829
"52"	553
"53"	348
"54"	1051
"55"	532
"56"	794
"57"	312
"58"	805
"59"	785
"60"	623
"61"	362
"62"	1402
"63"	1225
"64"	176
"65"	630
"66"	1178
"67"	823
"68"	722
"69"	495
"70"	135
"71"	235
"72"	1158
"73"	1386
"74"	747
"75"	433
"76"	234
"77"	441
"78"	958
"79"	1281
"80"	365
"81"	422
"82"	522
"83"	1240
"84"	990
"85"	707
"86"	661
"87"	488
"88"	268
"89"	143
"90"	273
"91"	287
"92"	316
"93"	698
"94"	687
"95"	1078
"96"	358
"97"	721
"98"	197
"99"	1126
"100"	155
"101"	1159
"102"	139
"103"	1182
"104"	204
"105"	740
"106"	1394
"107"	804
"108"	599
"109"	550
"110"	1121
"111"	1412
"112"	875
"113"	1167
"114"	1057
"115"	1273
"116"	455
"117"	598
"118"	1050
"119"	1116
"120"	1028
"121"	676
"122"	1343
"123"	29
"124"	1135
"125"	1378
"126"	786
"127"	589
"128"	4
"129"	392
"130"	140
"131"	767
"132"	242
"133"	1077
"134"	54
"135"	1166
"136"	483
"137"	562
"138"	792
"139"	775
"140"	1187
"141"	513
"142"	1091
"143"	1168
